n_sp,uni_range_summary,Class,mn_tmp,lwr_tmp,upr_tmp,mn_tmax,lwr_tmax,upr_tmax,mn_tmin,lwr_tmin,upr_tmin,mn_p,lwr_p,upr_p
869,Prionailurus viverrinus,Mammalia,26.84533824,26.33530299,27.35537348,26.96201118,25.88673433,28.03728802,16.41786053,14.75620553,18.07951553,72.79791388,45.30639366,100.2894341
872,Procavia capensis,Mammalia,18.73630301,18.0430298,19.42957623,25.52237263,24.33486049,26.70988476,15.04896813,14.06323241,16.03470384,54.78694251,41.48504873,68.08883629
949,Rattus norvegicus,Mammalia,11.44750794,11.10880562,11.78621027,6.863271012,6.283253607,7.443288418,1.624012037,1.088507814,2.15951626,73.35896975,68.36231082,78.35562868
964,Rucervus duvaucelii,Mammalia,24.5020479,23.96944548,25.03465032,24.165375,23.39265354,24.93809646,10.88725,10.49668127,11.27781873,23.4025,21.12816928,25.67683072
966,Rucervus eldi,Mammalia,26.47768778,26.02316521,26.93221034,28.15416667,27.56054335,28.74778998,15.82569444,14.89174058,16.75964831,7.638888889,6.389109247,8.88866853
998,Setifer setosus,Mammalia,22.70199237,21.85636362,23.54762111,30.24893158,29.3028897,31.19497345,20.14624598,19.25498312,21.03750883,269.7498258,247.0680503,292.4316013
1046,Tamandua tetradactyla,Mammalia,26.3410288,25.84868654,26.83337106,31.96259362,31.50881486,32.41637238,21.81791124,21.4142658,22.22155668,167.0302155,141.8326439,192.2277871
1057,Tragelaphus oryx,Mammalia,18.79357631,18.15211119,19.43504143,27.21568212,26.31831386,28.11305037,16.38624534,15.77133635,17.00115434,59.60700291,44.91455678,74.29944904
1111,Tragelaphus angasii,Mammalia,22.43844148,21.97216308,22.90471988,31.5300069,30.97993829,32.08007551,20.57888854,20.16315603,20.99462105,129.0581702,118.5783853,139.5379551
1112,Tragelaphus eurycerus,Mammalia,25.14400424,24.34695112,25.94105736,30.70441576,29.84404619,31.56478534,19.28600543,18.37775535,20.19425552,64.44904891,55.31867753,73.57942029
1113,Tragelaphus strepsiceros,Mammalia,21.69172406,20.99109741,22.39235071,31.34407992,30.73834861,31.94981123,19.08645762,18.42253166,19.75038357,101.0952726,86.55714774,115.6333974
1199,Vulpes pallida,Mammalia,30.02145781,29.65989177,30.38302385,33.00059088,32.5635463,33.43763546,18.06834789,17.44839711,18.68829868,1.404605263,0.596546648,2.212663878
1201,Vulpes zerda,Mammalia,24.34159172,23.56263457,25.12054887,23.30687573,22.38459537,24.2291561,10.52247186,9.616304878,11.42863885,4.889321982,3.385088714,6.39355525
17,Adelphobates galactonotus,Amphibia,27.41471458,27.28323165,27.54619752,31.1173875,31.01775568,31.21701932,22.31531935,22.15405876,22.47657994,247.7109962,243.778237,251.6437555
22,Agalychnis callidryas,Amphibia,25.47157036,24.95666171,25.98647902,29.37086148,28.82279317,29.91892979,20.23137953,19.62557197,20.83718708,160.3493039,136.9669992,183.7316087
23,Agalychnis moreletii,Amphibia,23.22161391,22.68283423,23.76039358,26.70817194,26.11877114,27.29757274,14.48784049,13.89170594,15.08397504,42.72854167,33.02029003,52.43679331
34,Allophryne ruthveni,Amphibia,26.86546286,26.72781981,27.00310591,29.99934016,29.74750724,30.25117308,22.2149359,22.07067989,22.35919192,227.7709628,209.8382119,245.7037136
54,Ambystoma mexicanum,Amphibia,15.57400249,14.9317058,16.21629918,19.1924364,17.56226514,20.82260766,3.882404122,3.405606253,4.35920199,25.03870739,19.40933755,30.66807722
56,Ameerega bassleri,Amphibia,26.57327509,26.37979075,26.76675942,32.14453077,31.94083855,32.348223,20.97968722,20.76920874,21.19016569,146.1796875,137.9725513,154.3868237
57,Epipedobates bassleri,Amphibia,25.85750882,25.66745677,26.04756086,31.34218725,31.14230578,31.54206872,20.2765619,20.09853841,20.45458539,134.1875,130.4925274,137.8824726
58,Ameerega trivittata,Amphibia,27.29394796,26.97295437,27.61494154,31.20325731,30.87737825,31.52913636,22.59490351,22.22825278,22.96155425,234.6120636,211.0800199,258.1441073
107,Atelopus zeteki,Amphibia,25.93845407,25.77872198,26.09818616,29.3357555,29.24418328,29.42732772,21.82206938,21.60143963,22.04269913,61.88955335,46.94976925,76.82933745
108,Atelopus varius,Amphibia,25.78756833,25.60691848,25.96821819,29.47881944,29.22815731,29.72948158,21.46458333,21.33269141,21.59647526,37.65625,36.46412665,38.84837335
109,Atheris chlorechis,Amphibia,26.49019795,26.28306429,26.69733162,32.53554955,32.15030178,32.92079731,20.37672932,19.66369187,21.08976677,22.08139432,19.49932188,24.66346675
110,Atheris squamigera,Amphibia,23.68498172,23.20213694,24.16782651,29.50887431,29.09937147,29.91837715,18.83302201,18.17991875,19.48612527,70.61095874,59.42949532,81.79242215
129,Boana boans,Amphibia,26.51258291,25.93748938,27.08767644,31.16672947,30.53450832,31.79895062,21.78067082,21.19229421,22.36904744,216.7664945,177.5850225,255.9479666
131,Boana calcarata,Amphibia,26.5083103,26.18613347,26.83048714,30.91587812,30.53920082,31.29255542,21.96127782,21.62247453,22.30008111,254.9430414,238.3960954,271.4899874
134,Boana crepitans,Amphibia,23.99093938,23.22354021,24.75833854,30.36067938,29.68075641,31.04060234,19.44817938,18.74084991,20.15550884,117.613351,96.32951737,138.8971846
140,Bolitoglossa dofleini,Amphibia,22.92502831,22.61309663,23.23696,24.9110667,24.57308514,25.24904827,16.07257094,15.78044222,16.36469965,111.2906584,104.5097656,118.0715512
141,Bombina orientalis,Amphibia,11.56716581,10.98769368,12.14663794,2.43716327,1.564598678,3.309727861,-7.213167782,-8.312973249,-6.113362315,26.80501546,23.85557473,29.7544562
142,Boophis albilabris,Amphibia,21.65798899,21.02941494,22.28656303,28.82990506,28.34399033,29.31581979,19.54264241,19.07044097,20.01484384,326.2064873,309.1892718,343.2237029
147,Breviceps mossambicus,Amphibia,21.87015155,21.18140163,22.55890147,29.13405973,28.48621312,29.78190635,19.26414568,18.58710968,19.94118168,186.8098727,172.2155226,201.4042228
172,Callimedusa tomopterna,Amphibia,26.68549552,26.31604101,27.05495002,31.28418103,30.86914304,31.69921903,22.09237069,21.71680254,22.46793884,250.3693966,232.2324805,268.5063126
195,Ceratobatrachus guentheri,Amphibia,27.10640006,26.80607036,27.40672976,31.12119542,30.85149458,31.39089626,24.23330731,23.886567,24.58004762,261.0100262,254.1020188,267.9180336
196,Ceratophrys aurita,Amphibia,21.44351305,20.7094442,22.1775819,29.22320932,28.66731117,29.77910747,19.4490761,18.82294042,20.07521178,183.1276102,165.3522864,200.902934
197,Ceratophrys cornuta,Amphibia,26.68925769,26.30103628,27.07747909,31.52642257,31.09004184,31.96280331,22.45170243,22.04411258,22.85929227,288.0753265,268.188365,307.9622879
198,Ceratophrys cranwelli,Amphibia,22.93213136,22.28872367,23.57553904,34.55600166,34.08563505,35.02636826,21.9178394,21.40929233,22.42638648,131.6481788,122.0206539,141.2757037
259,Conraua goliath,Amphibia,25.71962128,25.45470798,25.98453459,30.35969028,30.08305311,30.63632744,21.94289,21.55763889,22.32814111,26.58256872,23.08621001,30.07892743
268,Cornufer guentheri,Amphibia,26.42828732,26.09047013,26.7661045,30.35163016,30.04364947,30.65961085,23.56747488,23.18922478,23.94572498,337.8832935,330.2790664,345.4875206
320,Cynops pyrrhogaster,Amphibia,13.55177938,12.70163412,14.40192464,6.167422114,4.948741338,7.386102889,-0.786484402,-1.911412452,0.338443647,101.1453572,90.77490674,111.5158076
333,Dendrobates auratus,Amphibia,26.55060394,26.23759083,26.86361705,30.41594558,30.03557493,30.79631623,21.54983546,21.08781619,22.01185473,121.4335201,98.30139721,144.5656429
334,Dendrobates leucomelas,Amphibia,26.82053543,26.43474259,27.20632827,31.75232143,31.20039732,32.30424553,21.17053571,20.71397094,21.62710049,72.63660714,65.88378098,79.3894333
335,Dendrobates pumilio,Amphibia,26.31477472,26.06631036,26.56323908,29.9340016,29.66948032,30.19852288,21.29871873,20.94792324,21.64951422,218.9752986,206.737853,231.2127442
336,Dendrobates tinctorius,Amphibia,26.7313094,26.60547378,26.85714502,29.44773957,29.28034341,29.61513572,22.50984793,22.32484781,22.69484806,236.2230347,217.08924,255.3568293
337,Dendrobates azureus,Amphibia,27.08517714,27.07911512,27.09123917,30.74910714,30.74281612,30.75539816,21.95669643,21.9543373,21.95905556,120.4419643,119.1444416,121.739487
338,Dendropsophus ebraccatus,Amphibia,25.58654639,25.10944358,26.06364919,29.32013145,28.70028402,29.93997887,19.40397769,18.59132659,20.2166288,128.8810513,103.970061,153.7920417
339,Dendropsophus leucophyllatus,Amphibia,27.10355837,26.84078956,27.36632718,31.39090399,31.14823725,31.63357074,22.72038352,22.44282246,22.99794458,248.0564889,226.7714901,269.3414878
341,Dendropsophus marmoratus,Amphibia,27.14610867,26.83943166,27.45278569,32.07735988,31.77730736,32.37741241,22.31063791,22.02602582,22.59524999,212.7158923,200.991182,224.4406027
343,Dendropsophus reticulatus,Amphibia,26.6823332,26.37244908,26.99221732,31.811125,31.50377327,32.11847673,22.02675,21.71900017,22.33449983,243.0475,225.2215792,260.8734208
346,Dendropsophus triangulum,Amphibia,27.31170493,27.01667638,27.60673348,32.3772774,32.08483821,32.66971658,22.59327055,22.32365791,22.86288319,210.3964041,191.6680992,229.1247091
348,Dermophis mexicanus,Amphibia,22.47715106,21.8255122,23.12878992,27.54835276,26.99188106,28.10482446,14.40823714,13.72525746,15.09121682,30.58707115,24.07634104,37.09780126
358,Dryophytes arenicolor,Amphibia,18.4702546,17.85728144,19.08322776,23.32932518,22.64373916,24.0149112,4.651336051,3.989951189,5.312720913,17.45561594,15.26117316,19.65005872
359,Duttaphrynus melanostictus,Amphibia,24.37587269,23.77136938,24.98037599,23.19445669,21.84882956,24.54008382,15.59594589,14.47250057,16.71939122,80.8406094,54.31775061,107.3634682
360,Dyscophus guineti,Amphibia,18.488698,17.97968631,18.99770969,22.65625,20.81710617,24.49539383,13.69125,12.2263436,15.1561564,228.525,204.0815157,252.9684843
361,Dyscophus insularis,Amphibia,26.30181386,25.83990959,26.76371814,32.74333773,32.28354831,33.20312715,23.44398682,22.92699618,23.96097746,305.2677045,288.7848472,321.7505619
377,Eleutherodactylus planirostris,Amphibia,25.26711485,24.81542452,25.71880517,26.18088294,25.02526217,27.33650372,17.11035607,16.30561679,17.91509535,63.11023663,48.66775511,77.55271814
393,Epipedobates anthonyi,Amphibia,22.0051116,21.39063422,22.61958898,26.9303125,26.23743232,27.62319268,17.1593625,16.48733589,17.83138911,129.7205,125.4375242,134.0034758
394,Epipedobates tricolor,Amphibia,21.59816531,20.65544702,22.54088359,26.92948756,25.90972901,27.94924611,16.86192239,15.83877982,17.88506497,137.6199645,118.6790309,156.560898
466,Glyphoglossus guttulatus,Amphibia,26.49853867,26.19123051,26.80584682,29.21428533,28.82521469,29.60335598,19.19559533,18.50018536,19.8910053,10.89940467,7.605419972,14.19338936
485,Hamptophryne boliviana,Amphibia,26.5095664,26.00182848,27.01730431,31.82158635,31.30262926,32.34054343,22.08921938,21.56874311,22.60969565,279.1779618,262.0504854,296.3054383
498,Heterixalus alboguttatus,Amphibia,21.97780102,21.39282678,22.56277526,29.22393204,28.68246464,29.76539944,20.72250735,20.05589014,21.38912456,324.0197163,317.1540489,330.8853837
499,Heterixalus madagascariensis,Amphibia,23.63029878,22.94175156,24.318846,29.72667195,28.2607494,31.1925945,21.64782805,20.30190956,22.99374653,289.4899854,273.3615768,305.618394
508,Hyalinobatrachium fleischmanni,Amphibia,24.26084765,23.46958319,25.05211211,27.383625,26.42006896,28.34718104,17.24502285,16.12719719,18.36284851,102.0379374,83.80988936,120.2659854
514,Hylambates maculatus,Amphibia,25.77914767,25.27425169,26.28404366,32.45871326,32.02155745,32.89586906,23.0600686,22.63187906,23.48825815,125.1221551,106.4603533,143.7839569
515,Hymenochirus boulengeri,Amphibia,24.616156,24.26337622,24.96893578,30.1675,29.95178557,30.38321443,18.90875,18.62987747,19.18762253,33.095,31.59057343,34.59942657
518,Ichthyosaura alpestris,Amphibia,10.34615034,9.981314702,10.71098598,4.833304678,4.475814984,5.190794372,-0.513276923,-0.929875792,-0.096678055,74.87263208,69.32778115,80.41748301
527,Incilius valliceps,Amphibia,26.41990268,26.01855747,26.82124789,29.07953266,28.66863894,29.49042638,17.47477134,16.98772173,17.96182095,58.92905086,50.08003968,67.77806204
532,Kaloula pulchra,Amphibia,25.2926539,24.75547068,25.82983712,24.41805788,23.07642781,25.75968795,16.7325992,15.52223134,17.94296706,80.58847586,48.36129679,112.8156549
585,Lepidobatrachus laevis,Amphibia,24.83219218,24.54788561,25.11649875,36.02058271,35.76399432,36.2771711,22.98425752,22.80631188,23.16220316,134.2260338,125.9559563,142.4961113
586,Lepidobatrachus llanensis,Amphibia,23.10686242,22.60052047,23.61320437,34.98388672,34.59846052,35.36931291,21.96088867,21.62683655,22.29494079,134.0576172,125.5451161,142.5701183
592,Leptodactylus fallax,Amphibia,26.34987533,26.06024527,26.63950539,27.86087,27.70458592,28.01715408,20.79976067,20.26355328,21.33596805,112.2169973,103.1507766,121.2832181
593,Leptodactylus pentadactylus,Amphibia,26.78251592,26.45421137,27.11082047,31.35581584,30.93189334,31.77973834,22.15441872,21.78958786,22.51924958,236.0911201,213.8725614,258.3096787
595,Leptopelis crystallinoron,Amphibia,24.824586,24.5523965,25.0967755,29.075,28.81854359,29.33145641,21.6225,21.35330271,21.89169729,136.4625,135.1518072,137.7731928
596,Leptopelis vermiculatus,Amphibia,23.28039285,22.88137906,23.67940663,29.54769231,29.14947822,29.9459064,20.25942308,19.80985731,20.70898885,78.10192308,68.79720614,87.40664001
597,Leptopelis viridis,Amphibia,27.63137111,27.15540076,28.10734145,33.30332852,32.69851189,33.90814516,20.58797127,19.91541814,21.2605244,10.99619996,3.375274715,18.6171252
598,Leptopelis hyloides,Amphibia,26.62010017,26.3234214,26.91677894,33.04512712,32.61578112,33.47447312,19.81461864,18.85262522,20.77661207,17.92478814,15.28313746,20.56643882
613,Lissotriton vulgaris,Amphibia,10.35971498,9.933927478,10.78550247,5.171205932,4.509295741,5.833116122,-0.035967021,-0.582663269,0.510729227,63.5224141,58.04763457,68.99719363
616,Litoria caerulea,Amphibia,22.23332886,21.36293474,23.10372297,31.31278334,30.72066612,31.90490055,21.66452909,20.97859609,22.35046209,201.4507054,171.9318972,230.9695135
652,Mantella aurantiaca,Amphibia,20.6308296,20.43184727,20.82981193,28.618,28.43260359,28.80339641,18.42975,18.19893136,18.66056864,303.42875,301.6811725,305.1763275
653,Mantella baroni,Amphibia,19.71869689,19.47134247,19.9660513,27.1182783,26.87745454,27.35910206,18.17288325,17.8970889,18.44867761,326.6674528,321.8902649,331.4446407
654,Mantella betsileo,Amphibia,25.36641323,24.94276198,25.79006448,32.36868497,31.94306683,32.79430311,22.65072915,22.28183823,23.01962006,285.6388848,249.1187499,322.1590197
655,Mantella madagascariensis,Amphibia,20.4793059,20.19902628,20.75958552,28.07110656,27.79196537,28.35024774,18.68995902,18.41939538,18.96052265,306.7387295,303.7626356,309.7148234
656,Mantella nigricans,Amphibia,22.30943917,22.07456871,22.54430963,29.49114583,29.26652526,29.71576641,20.09583333,19.81335369,20.37831298,296.25,288.1491097,304.3508903
657,Mantella pulchra,Amphibia,20.7140825,20.54263439,20.88553061,28.79346591,28.64411972,28.9428121,18.55539773,18.36819242,18.74260304,303.0440341,298.0938599,307.9942083
671,Megophrys nasuta,Amphibia,24.65022316,23.73839484,25.56205147,27.93045158,27.04039884,28.82050432,19.93398342,19.04443698,20.82352987,176.9951442,153.6197822,200.3705062
672,Melanophryniscus stelzneri,Amphibia,19.76146957,18.80187767,20.72106146,31.0859395,30.38565866,31.78622034,19.16527257,18.24809371,20.08245142,147.223425,137.968142,156.4787079
679,Microhyla butleri,Amphibia,24.49790368,23.87805821,25.11774915,23.23760358,21.8790745,24.59613266,15.04897292,13.95873153,16.13921432,18.54033278,11.7543557,25.32630985
711,Neurergus crocatus,Amphibia,18.50852418,17.793312,19.22373636,10.13141026,9.493683742,10.76913677,1.564262821,1.090411206,2.038114435,108.2115385,104.1118921,112.3111848
713,Nyctimystes infrafrenatus,Amphibia,24.74413571,24.41932493,25.06894649,31.75926006,31.50201063,32.01650949,23.60990806,23.33944362,23.88037249,342.3058909,327.5098752,357.1019065
716,Occidozyga lima,Amphibia,26.01308917,25.55164451,26.47453384,27.35747028,26.32652135,28.38841922,16.59004826,15.68530213,17.49479439,43.3109384,16.55113669,70.07074011
722,Oophaga pumilio,Amphibia,26.02083058,25.62661463,26.41504653,29.6445866,29.27386217,30.01531103,20.98858434,20.53772408,21.4394446,220.5769271,208.986855,232.1669992
723,Oophaga sylvatica,Amphibia,24.89765483,24.56126275,25.23404691,28.92941701,28.60650892,29.2523251,20.73031215,20.34233393,21.11829038,293.3832318,279.3882976,307.3781661
734,Osteopilus septentrionalis,Amphibia,26.09139536,25.88104034,26.30175038,29.26976786,28.95832779,29.58120793,19.23801643,18.92439842,19.55163444,86.87361536,78.46193805,95.28529266
767,Peltophryne lemur,Amphibia,26.31772929,26.1276289,26.50782967,30.48014857,30.2149802,30.74531694,18.65967262,18.33559609,18.98374915,48.97500024,40.6482057,57.30179478
787,Phlyctimantis maculatus,Amphibia,24.29265,23.69518781,24.89011219,31.799005,31.47981393,32.11819607,22.30433875,21.89928495,22.70939255,112.7934775,98.15724342,127.4297116
793,Phrynomantis bifasciatus,Amphibia,23.24513092,22.64947212,23.84078972,31.48327013,31.06327469,31.90326558,20.57489459,20.04014387,21.10964531,115.9910877,102.8010595,129.1811158
800,Phyllobates aurotaenia,Amphibia,27.42105218,27.21684198,27.62526238,32.14625923,31.89532028,32.39719818,22.86258256,22.68423414,23.04093099,424.6629987,398.6989416,450.6270558
801,Phyllobates bicolor,Amphibia,24.37553514,23.90784893,24.84322134,28.92043919,28.43085626,29.41002212,19.95,19.49000445,20.40999555,311.0101351,287.0431382,334.9771321
802,Phyllobates terribilis,Amphibia,27.260729,27.25873175,27.26272624,31.39024247,31.38131518,31.39916977,23.12257247,23.11389674,23.13124821,392.5739826,390.8403385,394.3076268
803,Phyllobates vittatus,Amphibia,26.60207108,26.44412476,26.7600174,31.87299759,31.72494227,32.02105291,20.40457072,20.21870587,20.59043556,72.80612959,66.7291829,78.88307628
804,Phyllomedusa bicolor,Amphibia,26.70393528,26.1681249,27.23974566,30.46094907,29.93746752,30.98443063,22.13414935,21.53990113,22.72839758,246.0715861,223.5481581,268.5950142
806,Phyllomedusa vaillantii,Amphibia,26.70015538,26.34664134,27.05366943,31.56597858,31.17930294,31.95265422,22.12438572,21.76120616,22.48756528,264.6809822,245.386532,283.9754324
816,Pipa pipa,Amphibia,27.49900361,27.28802747,27.70997976,31.22784919,30.77641548,31.6792829,23.04228779,22.85298772,23.23158785,206.3708542,184.3220188,228.4196896
817,Pithecopus hypochondrialis,Amphibia,26.43936115,25.87009374,27.00862855,31.80071565,31.2236154,32.3778159,21.71755725,21.13651333,22.29860118,136.0715649,110.1772595,161.9658702
833,Pleurodeles waltl,Amphibia,17.22104312,16.84513395,17.59695229,14.20800715,13.69561583,14.72039847,4.48034659,3.89103808,5.069655101,67.95856454,62.06169007,73.85543901
856,Polypedates leucomystax,Amphibia,26.4023007,25.91551748,26.88908392,29.3464703,28.75272485,29.94021575,22.06170102,21.43005492,22.69334712,269.3751296,233.0982218,305.6520373
857,Polypedates otilophus,Amphibia,26.79672933,26.52603557,27.0674231,29.45511211,29.19526421,29.71496001,22.61598828,22.34240082,22.88957574,360.8153611,306.8228636,414.8078586
931,Pyxicephalus edulis,Amphibia,24.25320738,23.66027898,24.84613578,32.18645633,31.71742464,32.65548802,21.34682,20.87110083,21.82253917,128.2549293,111.7104649,144.7993936
932,Pyxicephalus maltzani,Amphibia,29.41183444,29.32991885,29.49375004,34.23958333,34.02533525,34.45383142,17.51180556,17.32942784,17.69418327,0.111111111,0.02676614,0.195456082
933,Pyxicephalus adspersus,Amphibia,26.374424,25.67679152,27.07205648,32.299584,31.55858539,33.04058261,21.210834,20.51629773,21.90537027,73.2666666,48.5334712,97.999862
936,Ranitomeya amazonica,Amphibia,26.63939861,26.55042832,26.7283689,29.33330817,29.13806135,29.528555,22.47658539,22.31387926,22.63929152,274.5104574,266.1330047,282.8879101
937,Ranitomeya imitator,Amphibia,26.39321432,26.25683116,26.52959749,31.95253378,31.78278238,32.12228518,20.78226351,20.6485307,20.91599632,139.0371622,134.3909558,143.6833685
938,Ranitomeya sirensis,Amphibia,27.01702,26.91477301,27.11926699,31.884375,31.77523034,31.99351966,22.69821429,22.65435476,22.74207382,271.1919643,250.6088277,291.7751008
940,Ranitomeya uakarii,Amphibia,27.80941,27.75526046,27.86355954,32.2275,32.12677472,32.32822528,22.92791667,22.86046517,22.99536816,312.1916667,302.5481474,321.8351859
941,Ranitomeya vanzolinii,Amphibia,26.72866417,26.64493581,26.81239252,31.684375,31.52242168,31.84632832,22.0875,22.03744868,22.13755132,247.6458333,237.6033816,257.6882851
942,Ranitomeya variabilis,Amphibia,26.01605053,25.57597555,26.4561255,31.26787281,30.8073381,31.72840751,21.39989035,20.93919595,21.86058475,230.4265351,215.7315644,245.1215057
944,Ranitomeya ventrimaculata,Amphibia,26.68426098,26.46996987,26.89855209,31.38953431,31.10345298,31.67561565,22.10467333,21.88769966,22.32164701,271.4116843,259.0853587,283.7380099
946,Ranoidea aurea,Amphibia,16.75853839,16.21221957,17.30485722,25.41379423,25.03352353,25.79406494,17.09088635,16.47873476,17.70303794,117.9754086,106.8023779,129.1484393
948,Ranoidea caerulea,Amphibia,20.68733656,20.16432292,21.2103502,30.01880468,29.47975602,30.55785334,20.62604881,20.21896392,21.0331337,159.7198693,141.4827826,177.9569559
953,Rhaebo guttatus,Amphibia,26.41019569,26.00802614,26.81236523,30.77376807,30.33262968,31.21490645,21.6068098,21.20619531,22.00742429,209.0254013,188.9413903,229.1094124
968,Salamandra salamandra,Amphibia,12.72082841,12.00457221,13.43708462,8.41989859,7.389460669,9.450336511,1.685263244,0.767728191,2.602798296,81.59454838,72.17044738,91.01864938
976,Scaphiophryne madagascariensis,Amphibia,16.35462133,15.95047305,16.75876962,24.17583333,23.79229231,24.55937436,13.63416667,13.17870074,14.08963259,307.5041667,306.1641186,308.8442147
977,Scaphiophryne marmorata,Amphibia,21.52130277,20.9539119,22.08869364,29.21701923,28.74772366,29.6863148,19.38221154,18.90751653,19.85690655,302.1048077,292.6226083,311.5870071
987,Sclerophrys gutturalis,Amphibia,20.8842593,20.25620139,21.51231721,28.62098282,28.04518295,29.19678269,19.19571514,18.48436015,19.90707013,169.1771985,151.6472903,186.7071066
988,Sclerophrys regularis,Amphibia,25.18899582,24.60136321,25.77662843,28.6298796,27.42685609,29.83290312,17.00192712,15.66071446,18.34313978,51.3070531,36.18196651,66.43213968
989,Amietophrynus regularis,Amphibia,26.26750033,25.85795905,26.67704162,31.10712682,30.49485486,31.71939879,22.0572137,21.54408847,22.57033892,92.88051028,75.2794348,110.4815858
1006,Smilisca phaeota,Amphibia,25.06507423,24.44841405,25.68173441,29.47154539,28.77988719,30.1632036,19.87538283,19.25357662,20.49718903,180.1951646,150.6931377,209.6971916
1013,Sphaenorhynchus lacteus,Amphibia,27.37861709,27.05330663,27.70392755,31.69653242,31.40680524,31.98625961,23.17887088,22.80266539,23.55507637,299.1506884,278.7510452,319.5503316
1014,Sphaenorhynchus eurhostus,Amphibia,28.09473522,27.99544575,28.19402469,31.95896739,31.75731999,32.16061479,23.85706522,23.7487167,23.96541374,303.9592391,285.8840631,322.0344151
1037,Strongylopus fasciatus,Amphibia,18.01044426,17.44561568,18.57527284,26.71354794,26.22781762,27.19927827,16.27493892,15.75186255,16.79801529,105.8788322,89.56354823,122.1941162
1061,Teratohyla pulverata,Amphibia,25.4952179,25.0596627,25.9307731,28.94449303,28.41487981,29.47410624,19.6188279,19.03822206,20.19943374,148.1931966,127.3595802,169.0268129
1085,Theloderma corticale,Amphibia,23.63881415,23.53638794,23.74124035,19.47942073,19.32627522,19.63256625,12.83780488,12.69445067,12.98115908,14.43292683,13.70463205,15.16122161
1101,Trachycephalus coriaceus,Amphibia,26.64392894,26.43884197,26.84901592,31.62245935,31.30289275,31.94202595,22.39222561,22.15745563,22.62699559,270.8861789,256.9828994,284.7894584
1103,Trachycephalus resinifictrix,Amphibia,26.79816231,26.55409323,27.04223139,30.27000593,29.87205879,30.66795308,22.22643253,21.95084291,22.50202214,236.4875396,224.3939356,248.5811436
1104,Trachycephalus typhonius,Amphibia,26.54347696,26.01942784,27.06752607,32.01112222,31.42323233,32.59901211,21.80639788,21.21331166,22.39948411,140.57557,115.1133675,166.0377724
1144,Triturus marmoratus,Amphibia,14.81677226,14.47249398,15.16105054,12.24583928,11.74454206,12.74713651,4.349861548,3.882755512,4.816967584,111.6317437,98.64947382,124.6140136
1207,Xenopus laevis,Amphibia,18.45363524,17.67505094,19.23221954,26.21927021,24.77503998,27.66350044,15.59777819,14.42102305,16.77453334,72.97586009,55.87225733,90.07946285
1214,Zhangixalus dennysi,Amphibia,19.213626,18.58793688,19.83931512,12.6685,11.62652231,13.71047769,5.19275,4.239060676,6.146439324,48.675,45.55283169,51.79716831
11,Acridotheres tristis,Aves,19.94739837,19.15495855,20.7398382,28.6045434,27.65661987,29.55246693,17.43909617,16.61246667,18.26572566,121.4906107,110.154575,132.8266464
15,Acryllium vulturinum,Aves,22.87134356,22.05514596,23.68754116,30.38224978,29.7530289,31.01147065,16.04092475,14.83374722,17.24810228,22.54075,19.79571297,25.28578703
27,Agapornis fischeri,Aves,19.88084612,19.32371254,20.4379797,25.88640005,24.74791776,27.02488234,12.83134492,11.81885812,13.84383171,74.92797377,65.64148814,84.2144594
28,Agapornis personatus,Aves,21.22008571,20.698021,21.74215042,29.24294805,28.56240351,29.92349258,16.89245053,16.29235898,17.49254207,94.04836276,87.07368209,101.0230434
29,Agapornis roseicollis,Aves,19.89915649,19.36811773,20.43019524,30.23988838,29.13963285,31.3401439,16.93976492,16.27667466,17.60285519,79.91762084,69.73737386,90.09786781
35,Amadina erythrocephala,Aves,18.56935376,18.12919088,19.00951663,30.63897242,29.86111788,31.41682696,16.94187252,16.47777815,17.4059669,96.37184998,86.76565321,105.9780467
36,Amadina fasciata,Aves,21.19982636,20.59550135,21.80415138,31.20730193,30.69035788,31.72424598,19.01796808,18.52407258,19.51186357,115.1822857,108.4597245,121.9048469
37,Amandava amandava,Aves,25.33648026,24.40506141,26.2678991,26.33462938,24.83185765,27.8374011,14.19653817,12.78809651,15.60497982,24.90044514,13.3549391,36.44595117
38,Amandava subflava,Aves,19.1058524,18.55665589,19.65504891,29.03399087,28.4487032,29.61927854,17.13775792,16.64762594,17.6278899,131.4243182,123.4863149,139.3623214
39,Amazona aestiva,Aves,22.01318791,21.3279996,22.69837621,30.05888415,29.27768143,30.84008686,20.10648891,19.57918299,20.63379484,201.1493398,185.6542505,216.6444292
40,Amazona albifrons,Aves,25.39204898,24.65730971,26.12678825,28.86592988,28.08457317,29.6472866,16.74395494,15.73990043,17.74800945,36.72913057,27.1035266,46.35473453
41,Amazona amazonica,Aves,26.45311655,25.8630791,27.043154,30.97239898,30.23952601,31.70527196,21.52449293,20.84751298,22.20147289,123.3140955,101.0566229,145.5715681
42,Amazona auropalliata,Aves,26.46629146,25.80052018,27.13206274,31.04181919,30.24750416,31.83613423,19.39767825,18.62106054,20.17429597,24.09845557,12.38788756,35.80902358
43,Amazona autumnalis,Aves,25.33950002,24.7012533,25.97774674,28.09568355,27.2737097,28.9176574,16.91670374,15.45383183,18.37957566,73.30523033,55.85064698,90.75981368
44,Amazona barbadensis,Aves,28.70053115,28.5462511,28.85481121,30.37765286,30.26198586,30.49331986,24.12228142,23.83369555,24.41086729,38.69547987,36.35904988,41.03190987
